,Content,Location,Retweet-Count,Favorites,Created at
752,"Get your free trial of MyStemKits, a recipient of the Award of Excellence from Tech &amp; Learning for #RemoteLearning. MSK also has Virtual STEM Kits for you to try out! https://t.co/NMngeOgDYf
 
#STEM #STEMlearning #STEMforkids #hybridlearning #blendedlearning #virtuallearning https://t.co/5eKumd3dUs",United Kingdom,1,12,2021-03-10 11:05:06
753,"Making your idea happen with Young Entrepreneur Program! 

#education #educationalcontent #educating #educationalinstitution #edtech #virtualschool #virtuallearning #virtualclass #onlineclass #onlineschool #onlinestudying #studygram #studyingfromhome #entrepreneur https://t.co/7lKB6zWhuT",,1,2,2021-03-10 10:55:42
754,"Boost your confidence as you get ready to return to the workplace. 

Learn a new skill with @vision2learn today: https://t.co/iulqCWwMBt

#VirtualLearning #JCPInLincs #JobSearch https://t.co/q0utkwhh9T",Lincoln UK,0,1,2021-03-10 10:30:11
755,"Deepen your knowledge of the principles, practices and processes of market research

Sign up now: https://t.co/v4fSIl7HlZ

#marketresearch #principles #mrx #virtuallearning https://t.co/nRuQbU588N","London, UK",1,2,2021-03-10 09:56:12
756,Very cool how the Webex Education Connector and @Blackboard are making it easy to turn any device into a virtual classroom. # Webex #RemoteLearning #edtech #virtuallearning #onlinelearning #Virtualclassroom https://t.co/J5B0wcpWZo,,0,0,2021-03-10 09:52:31
757,Delighted to have @andie1964x joining our #SMMDP Parent Education Facilitator Course via Teams @MarshallHelene @ofallpositions @NESnmahp @NHSOrkney #virtuallearning https://t.co/TtLa7OTaRn,,1,11,2021-03-10 09:30:16
758,"👉 Register Now for free to live online webinar on the topic ""BigBlueButton Session on BigBlueButton"" which will be going to conduct today at 7:00 PM IST.  👉https://t.co/CfYlH7Qr8g
#bigbluebutton #virtualclassroom #virtuallearning  #webinar #edtech #3esoftwaresolutions","Bengaluru, India",0,1,2021-03-10 09:30:00
759,"Interesting article in HR magazine - face to face training will always have a place but we need to embrace virtual training &amp; the benefits it brings.  A blended approach is going to be crucial in future 
https://t.co/1zLUTi3EtP
#blendedlearning #virtuallearning","East Midlands, England",0,1,2021-03-10 09:00:48
760,"Our DSC member @Eink made a great donation to the @BGClubSV to help students with hybrid and virtual learning! 

#hybridlearning #futureeducation #virtuallearning https://t.co/ACXAhUGg5f",,0,2,2021-03-10 08:59:19
761,@BrookfieldSM3 @cheamparkfarm @LEOacademies If you like that then you will love https://t.co/jq2agxUiMt FREE virtual field trip program! We hope your school enjoys these activities. Take care! #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching,"Boston, Massachusetts",1,1,2021-03-10 08:56:43
762,Emily Kalina Art Gallery – HistoryView Virtual Tours #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching  https://t.co/BF28avPsD4,"Boston, Massachusetts",1,0,2021-03-10 08:01:15
763,Helen Keller's Birthplace – HistoryView Virtual Tours #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching  https://t.co/EPFhEUFR1g,"Boston, Massachusetts",1,0,2021-03-10 08:00:52
764,Check Out Our Livestream of the Moto Museum on #ThetaTV: https://t.co/K1CttYdSrK #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching $tfuel $theta,"Boston, Massachusetts",0,0,2021-03-10 07:59:35
765,Congratulations to @maevekearne @ClairePoolec and @anitaodonovan1 who will be sharing their expertise of how to enhance student  #clinicalskills and #communication in a safe learning environment #virtuallearning. #INHED2021 @VertualLtd @TrinityMed1,"Dublin, Ireland",3,21,2021-03-10 07:51:43
766,"Please click this link to register https://t.co/uRU8JwWEiC

#UNITAR
#AccelerateYourFuture
#InteriorDesign
#eLearning
#VirtualLearning",enquiries@unitar.my,0,0,2021-03-10 07:28:43
767,"Learn the basics, fine-tune your existing skills, or master IDEA, with our online training options. Plus, you earn CPE credits while you learn. Find the training course that is right for you. https://t.co/Cqnp7ueLom #audit #training #virtuallearning https://t.co/S2lLCqdU6U","Ottawa, Ontario, Canada",0,0,2021-03-10 07:00:46
768,"#Howto #Recover from #Zoom #Fatigue There is at least one thing you can do to alleviate #zoomfatigue 
My latest #blog at https://t.co/KQLWotZnRd
#selfhelp #psychology #book #lonely #zoomfatigueisreal #pandemiclife #virtuallearning #workfromhome  #advice 
https://t.co/zZs3lnKaWb https://t.co/pMqECjV5OG","Los Angeles, CA",0,2,2021-03-10 06:41:54
769,"LEASE/ BUY/ BTS FOR SCHOOL
#backtoschool #school #kids #education #covid #teachersofinstagram #love #fashion #teacher #backpack #schoolsupplies #distancelearning #homeschool #like #teachers #virtuallearning #teacherlife #follow #learning #handmade #instagood #college https://t.co/d7FLsFo2Jr",,1,2,2021-03-10 06:04:58
770,"When building trust at work, you’ve got to give it before you get it. Here’s why: https://t.co/C3guDOAGll 

#training #learning #development #programs #content #leadership #leadershipskills #leadershiptips #vilt #virtuallearning #leadershiptraining #buildingtrust #trust",Dubai,0,1,2021-03-10 06:00:00
771,Check Out Our Livestream of the Harvard University Museum Of The Ancient Near East on #ThetaTV: https://t.co/7VE4rSVQHO #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching,"Boston, Massachusetts",3,0,2021-03-10 05:04:04
772,"Yup, both my younger sisters ended up as a TA for chem and english. #virtuallearning #virtualteaching https://t.co/XC58GGMBhO","Orange County, CA",1,4,2021-03-10 04:42:33
773,"From mid-March to mid-April 2020 google searches for online courses increased by over 100%. Will you be part of this e-learning revolution?
https://t.co/3ojK09AC1z

#onlineeducation #elearning #onlinecourses #virtuallearning #students #onlinecourse #remotelearning #onlinetraining https://t.co/FiahIQkrLc","Uttar Pradesh, India",0,0,2021-03-10 04:01:03
774,"“One of the marvelous things about community is that it enables us to welcome and help people in a way we couldn't as individuals.” – Jean Vanier
#dctmi #community #volunteers #intern #virtual #virtuallearning #mentor #guidance #children #youth #positive #dcinitiative https://t.co/c3LNMuOJl8","Washington, DC",1,1,2021-03-10 03:21:41
775,A metalens for virtual and augmented reality https://t.co/XLJ6Z5s0zV #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching,"Boston, Massachusetts",2,0,2021-03-10 03:03:51
776,"This Ames Window illusion is #SCIENCE, not magic?!? @JasonLatimer teaches us about #depthperception, the Ames window &amp; field of view using the #SonyKOOV in the latest episode of #ImpossibleScience!
@sonyelectronics #STEMeducation #virtuallearning #STEM 
https://t.co/SAoU0nmxtW",,0,0,2021-03-10 02:40:11
777,"@PearDeck Unplug, leisure reading, enjoy the outdoors. #selfcare #virtuallearning","Tonawanda, New York",0,1,2021-03-10 02:27:48
778,"@PaulONeill1972 A3) #pln365 

I was most surprised about how quickly students adapted while being resilient. Their optimism shined through. 

Also, how supportive my #VirtualLearning parent community was - they fueled my passion and joy.",Canada,0,2,2021-03-10 01:52:37
779,Tired of being in front of the computer these days? 😰We recommend 5 ways to stay healthy during #virtual activities. Check it out. #virtuallearning https://t.co/TkJyLKsyQ6,"Pittsburgh, PA",0,0,2021-03-10 01:20:02
780,"#SpringClean your whole life!

https://t.co/snj7nVsJ5D

#TimeManagement #Productivity #Organization #WorkLifeBalance #QualityOfLife #KickChaosToTheCurb #TimeManagementFixer #HeleneSegura #VirtualLearning #WorkFromHome #Stress #Vacation #Travel #Meetings #MeetingNotes https://t.co/RFJB93nfay",Worldwide,0,1,2021-03-10 01:15:03
781,"SPACE STILL AVAILABLE | SIGN UP NOW!
💻 Virtual Game Design with Scratch  | Starting April 14, 2021 
#Kids, #PreTeens
#stem #stemforkids #stemactivities #sfbayarea #sanjose ❤️ #virtuallearning #virtualevents 
Details: https://t.co/9oayJUFvTL https://t.co/44aDVkeueH","San Jose, CA",0,0,2021-03-10 00:37:57
782,A1: My favorite #edtech tool to use in the classroom is @PearDeck . PearDeck is an interactive and fun way to engage students! Engaging students is more important than ever with #virtuallearning. #EdTechRCNJ,,0,6,2021-03-10 00:35:00
783,"Big day tomorrow! Since our kiddos can’t go to St. Augustine this year, we are bringing it to them! #staugustine #history #virtuallearning #virtualfieldtrip @Southeast_OCPS @laureateparkes https://t.co/r9ds0n3z5j",Central FL,0,8,2021-03-10 00:31:13
784,Can the kids go back to school yet or? #virtuallearning https://t.co/4gZCK3h4a0,,0,0,2021-03-10 00:13:32
785,"Have you signed up for tomorrow's webinar on Lighting for Parking Garage Applications? Cooper Lighting Solutions  will be presenting! Don't miss out! https://t.co/1hZBY0fTPD
#Lighting #LightingDesign #Architecture #VirtualLearning #SCILights https://t.co/ClPvf3B2GT","Irvine, CA",0,2,2021-03-09 23:57:51
786,I’m totally passing third grade this year. #virtuallearning #distancelearning #learningcoach #momoftwins,"LA, CA",1,0,2021-03-09 23:45:53
787,Pyramid of Djoser – HistoryView Virtual Tours #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching https://t.co/QxcBzaoyHZ,"Boston, Massachusetts",1,4,2021-03-09 23:10:31
788,Look at this!!! 👀👀👀⬇️⬇️⬇️ Please 💢RETWEET💢 #teachertwitter #relationalpractices #rcl #relationshipcenteredlearning Putting relationships back at the center of learning!!! #teachers #ADMINISTRATION #schools #virtuallearning #virtualteaching #VirtualConference #nedrp https://t.co/RQgJdf2H1W,"Austin, TX",1,3,2021-03-09 23:10:11
789,"Who’s ready for another round of #virtual service-learning programs? 🤚This week, we’re kicking off more programs with our education and community partners. #virtuallearning https://t.co/vtDbnBTfXm","Pittsburgh, PA",0,0,2021-03-09 23:00:56
790,"Parent(s) &amp; Student(s) 👪

#STAYACTIVE #VIRTUALLEARNING 

Our Mission: To create the best educational environment for students who are seeking a New Beginning.

Our Vision: NBHS will transform each student academically and socially into productive, independent members of society. https://t.co/Vmgctr6PSj","Polk County, FL",0,0,2021-03-09 23:00:44
791,Ss noticed all kinds of Math during today's Math talk. @tdsb @TDSB_Ranchdale @tdsbvs @LC2_TDSB #thisiskinder #virtuallearning #mathtalk https://t.co/gqEZiu2MJ9,,0,6,2021-03-09 23:00:23
792,"Connect  ››  Collaborate  ››  Celebrate 
Introduce an immersive, multi-user, interactive virtual platform: xSpaces 📲 
https://t.co/Wuz4VKa81B 
Visit the website for more information https://t.co/1rmFzC5MdZ
#VirtualReality #VirtualEvents #virtuallearning #VirtualConference","Sydney, New South Wales",1,1,2021-03-09 22:55:01
793,"Here's a success story of @futureof_school partnering with Summerville, SC school district @TeamDDTwo and arranging online learning training to parents from a @Microsoft team. #FutureOfLearning #EdTech #VirtualLearning #Parents https://t.co/MF6t31SA3L",,0,1,2021-03-09 22:46:03
794,@Matterport There’s a virtual tour revolution! Join me for an irresistible money-off deal on Matterport’s Pro2 camera! https://t.co/FMpNBMyo86 #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching,"Boston, Massachusetts",1,3,2021-03-09 22:45:00
795,WATCH: The worlds SMALLEST action camera. Insta360 Go 2 https://t.co/rn4MPhCzhP BUY &amp; SUPPORT US: https://t.co/PPd8aakanM #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching,"Boston, Massachusetts",2,2,2021-03-09 22:43:19
796,HistoryView Books #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching https://t.co/xCFTzaOkvr,"Boston, Massachusetts",1,1,2021-03-09 22:40:28
797,Working on vocabulary while talking about our pets. @MHES_Eagles #virtuallearning https://t.co/fCQJSAdpMs,"Virginia, USA",0,4,2021-03-09 22:39:04
798,"Accreditation assures that your child receives high quality early care and education!
https://t.co/iADeB2KndU 
 #infanttoddlers #preschool #schoolagers #virtuallearning  #summer camp #nowhiring https://t.co/F5XiCBwXyn","Hazelwood, MO",0,0,2021-03-09 22:38:59
799,My students are beyond dedicated! Kelton shared his #HLSR life while remoting in! #virtuallearning for all! Even Reba! @alvin_jh @AlvinISD https://t.co/Ay4wBWQvSI,,0,1,2021-03-09 22:23:35
800,I don’t know if I can make it through another day of #virtuallearning 😖 https://t.co/Lyg4kkI1FF,GA,0,0,2021-03-09 22:05:20
801,The FCC has approved a program that will give $50 a week to internet credit for low-income families for virtual students at all education levels. This is a huge step to closing the #DigitalDivide. #VirtualLearning https://t.co/EWkfprOUF6,"Worcester, MA",0,0,2021-03-09 22:00:03
802,"Happy Testimonial Tuesday! Check out what our learners have to say about our workshops. For more information on how to sign-up, DM or e-mail: info@thelearningplace.ca 
#literacymatters #digitalliteracy #virtuallearning #cybersecurity #gsuite #PeelRegion #nonprofit https://t.co/HQXmKiZ6fZ",,1,0,2021-03-09 21:33:00
803,"We blame society, but we are society. What are you doing to create a culture that is safe &amp; supportive for everyone? @NorthNews123 #VirtualLearning #EmbraceYourVoice #Society #CultureChange #IWD2021 #IWD #NoMoreWeek #BystanderIntervention #Inclusivity #Equity #TuesdayMood https://t.co/ybFGaxD5b6","Painesville, OH",0,0,2021-03-09 21:30:04
804,"We're learning all about music in the Merlin Program this month. Check out our home resources to help your child explore, create, and learn: https://t.co/Y4ztjWfhR5
#music #virtuallearning #elearning #pediatrictherapy #therapy #onlinelearning #education #athome #homeactivities https://t.co/DjvAcQ0qo9","Chicago, IL",0,2,2021-03-09 21:24:25
805,"“excellent teacher who gives feedback on essays and keeps my kid interested during class, keep up the amazing work while allowing parents to RETHINK their kids education” — Grateful for this review from @outschool parent and happy to provide options in learning #virtuallearning",,0,1,2021-03-09 21:20:47
806,"The switch to #virtuallearning underscored the wide-reaching impacts of the #digitaldivide.

One approach that’s gaining traction to address this challenge is for cities to play a direct role in providing internet service. 

Learn more from @linpoonsays https://t.co/mhHrCDH65a",,0,4,2021-03-09 21:14:57
807,"💰 Chapter Grants💰
Grants up to $1,000 are available to help chapters provide fun and interesting mathematical experiences. Grant funds can be used to pay invoices or reimburse receipts after the event. 

#grants #awards #mathteacher  #virtuallearning https://t.co/Rllqvr6krE",,0,1,2021-03-09 21:01:14
808,EAL and ESL beginner pack. For new EAL leads and seasoned EALers alike. https://t.co/sLFPLa52GV  #education #edchat #ESL #teacherlife #coronavirus #eal #Students #remotelearning #edutwitter #virtuallearning #AcademicTwitter #love #indianeducation #teach #Teachertired,,0,0,2021-03-09 20:57:12
809,"Missed our second #DistrictDialogues session? Watch the replay below and then register for our third session on March 25. We will discuss how increasing broadband access supports students and teachers in #virtuallearning: https://t.co/sKb5vAVSU8

https://t.co/IMTfac0mJV","Richmond, Baltimore, Charlotte",0,0,2021-03-09 20:50:35
810,One benefit to virtual learning is not having 6000 take home papers to pretend not to throw away. #momlife #virtuallearning #brightside,ohio,0,1,2021-03-09 20:44:51
811,Have you visited https://t.co/qhaBQR1bxH? Check out this music education resource hub to find masterclasses curated and created by Frost School of Music students along with other great resources! #musiced #virtuallearning #frostschoolum,"Coral Gables, FL ",0,1,2021-03-09 20:39:23
812,"Coming up soon on my website is a blog post about my virtual visit to Old Sturbridge Village. If you want to subscribe and be the first to read these posts, become a supporter on my @buymeacoffee page. https://t.co/H242mfa2vu #blogpost #Museums #virtuallearning #Coffee #visit https://t.co/rPeDpxeK1P","Port Jefferson Station, NY",0,0,2021-03-09 20:37:03
813,"@LiWenSuAlief is @landis_es ‘s own superhero!! She’s the tech specialist here; there has been a ton of work this year with #virtuallearning! Thank you, Ms. Su!!! 💥💛🦸‍♀️💻 https://t.co/M7uFlZLC52","Houston, TX",2,4,2021-03-09 20:06:54
814,"It's midterms week and the sun is out! Time to refresh your skills and attend our #workshops for #stressmanagement and #Test taking hosted by your very own #Success Coaches. https://t.co/3dVoA2vsvy

#Virtuallearning #Selfcare #Sunyschenectady https://t.co/Lq9Ia3PHWf","Schenectady, NY",0,0,2021-03-09 20:02:12
815,"VIRTUAL ELS - MARCH 9-10, 2021 - Join us for educational learning for executive assistants. https://t.co/QTIUYTniEk
#ELSForum #Assistants #Executiveassistant #ProfessionalDevelopment #VirtualEvent #virtuallearning #Assistant #AdministrativeAssistant https://t.co/hykoszHAXa","Jacksonville, Florida",0,0,2021-03-09 20:00:23
816,"In the wake of #COVID19, #schools have been forced to adapt with #virtuallearning. But how effective is this? 

We asked #teachers from all around the world. Here's what they told us: https://t.co/q70WxfzXvM https://t.co/1ikXrpxlzo",Global,6,17,2021-03-09 20:00:02
817,This is why webcams matter https://t.co/OATA6pte4Q #virtuallearning #elearning #edtech #virtualclassroom #onlinelearning #classable,New Jersey,0,0,2021-03-09 19:59:00
818,"NEW VIRTUAL ENERGY WORKSHOPS JUST ADDED! 👀 🚨 

*Free to attend
*Curriculum aligned to state standards
*Engaging virtual experience w/ supplies sent ahead of time

Visit https://t.co/1c45esIEI1 and register today! 

#professionaldevelopment #virtuallearning https://t.co/P8RUU1wm0h","Manassas, VA",2,5,2021-03-09 19:58:50
819,"Why Moving Pre- and Post-Labs Online Can Enhance the In-Lab Experience…
VIEW TIPS... https://t.co/sG9V2kjh9s
#labs #digitallearning #elearning #onlinelearning #education #learning #edtech #distancelearning #school #covid #teachingtips #virtuallearning https://t.co/VicGGFYRQf","Cincinnati, Ohio",0,0,2021-03-09 19:56:25
820,"We are hosting a virtual Home Buying Seminar on Friday, April 9th. This seminar will give you the opportunity to ask questions, learn from an industry expert and get the most current information on the #homebuying process. #virtuallearning 

RSVP here: https://t.co/nsM0TnS0yz https://t.co/qqGtvgamev","Houston, TX",0,0,2021-03-09 19:52:08
821,"Originality Reports is a built-in feature in Google Classroom that allows students and teachers to check for plagiarism on written assignments.
Visit https://t.co/cyj9SWLj6t!

#howiusethelab #STEM #learnfromhome #virtuallearning #EdTech #INeLearningLab https://t.co/RmYhO7PXqe",,0,0,2021-03-09 19:50:00
822,"If you're looking to enhance your #VirtualClassroom, @sarahoking76 for @RingCentral suggests introducing cloud-based communications and collaboration platforms to the mix. #VirtualLearning #DigitalClassroom https://t.co/w4sCS7TcgI","Ladera Ranch, California",0,0,2021-03-09 19:49:02
823,Decent weather at last! #rescue #cincinnati #virtuallearning #redfoottortoise #tortoise #homeschool #outschool https://t.co/Q7iLMKJ2e4,"Cincinnati, OH",0,0,2021-03-09 19:46:32
824,"Have you ever had to record a lecture/supervision? 

My advice, do NOT watch it back. I repeat, do NOT WATCH IT! 

#AcademicChatter #AcademicTwitter #virtuallearning #virtualteaching","Cambridge, England",0,4,2021-03-09 19:32:34
825,"To guide the planning process of opening a virtual school, @Edu_Thompson and I offer the following table with phases of implementation and related questions. (3rd in a series reimagining post-pandemic #virtuallearning.)

https://t.co/tEQEDUkpKX

#education #edchat #virtualschool","Virginia Beach, VA",0,2,2021-03-09 19:28:01
826,"Become a DIFF Consultrepreneur and learn how to plan for the most important aspects of your future: personal, generational and communal wealth building from a Black perspective. Summer Internship link in bio. #blackcollegestudent #education #virtuallearning https://t.co/8f50Lx5v4w","Montclair, NJ",0,0,2021-03-09 19:24:35
827,"Check out this blog post titled New safety and engagement features in Google Meet! Visit https://t.co/LqJ6NTjCF3 to learn more!

#howiusethelab #STEM #learnfromhome #virtuallearning #EdTech #INeLearningLab https://t.co/GVtGpBp4Oe",,0,0,2021-03-09 19:23:43
828,"We are so proud of Zachary Sproles, a 2nd grade virtual student in Mrs. Bibb's class, who did an amazing job on his ""Pop-Bottle"" replica of Benjamin Franklin! For this project he also read a biography about Benjamin Franklin and wrote a report. #YJNation #virtuallearning https://t.co/1AxrzrwGrz","Sheridan, AR",0,5,2021-03-09 19:23:17
829,"Are you ready?

https://t.co/QgLgtZKGQQ #Teachers #Preparing #BackToSchoo #Covid #WorkFromHome #VirtualLearning #TimeManagement #Productivity #Organization #QualityOfLife #WorkLifeBalance",Worldwide,1,0,2021-03-09 19:20:05
830,"Today, virtual Grade 6s had a ton of fun at our virtual carnival! We played games like Plinko and Spin the Wheel to practice our probability skills. @ocsbVirtual @OttCatholicSB #math #Probability #carnival #games #fun #virtuallearning https://t.co/u3DbhxajE3","Ottawa, Ontario",0,3,2021-03-09 19:16:55
831,The power of virtual service-learning is real. Survey responses from our VSL participants show the positive impact made with this model. 💪 #virtuallearning #Virtual https://t.co/pPkgpXj9sP,"Pittsburgh, PA",0,0,2021-03-09 19:14:03
832,"Webinar:Top Three Lessons Learned from Using Online Courses. Join us tomorrow at 12pm ET. Register today! https://t.co/dK2GQxP8VD 
#onlinelearning #virtuallearning #remotelearning #education","Burlington, MA",0,4,2021-03-09 19:04:41
833,"It's the end of winter but that doesn't mean we can't do fun 
Winter Themed Developmental Activities!
📝by Pediatric Occupational Therapist @a.dose.of.OT
 https://t.co/kErvKrcwdw
 #babytips #virtuallearning #toddleractivities #kindergartenactivities  #babydevelopment #momlife https://t.co/ELESrFv6Nu","Portland, OR",1,1,2021-03-09 19:00:53
834,"Eselin Consulting, LLC has the skill and experience necessary to serve as your professional  company, offering the highest quality services and customer care in the Panama City Beach area. #OnlineLearning #Tutoring #VirtualLearning https://t.co/XgVjszcDE6 https://t.co/t29shFvPNE","Panama City Beach, FL",0,0,2021-03-09 19:00:48
835,Here are 8 reasons why students need technology in the classroom: https://t.co/ruc1fOJC0W #edtech #edteachers #edleaders #virtuallearning #hybridlearning #students #education https://t.co/fJccxgSW9a,"New York, NY",1,3,2021-03-09 19:00:38
836,"As they say – communication is🔑As a Park Street parent, you will receive frequent and regular communication from all of our teachers.We will work with you to ensure your family is receiving an incredible educational experience.
#virtuallearning https://t.co/cA43RjpsrG",,1,1,2021-03-09 18:55:11
837,"Register today and join us for an upcoming Lumina Spark session. The Red session is scheduled for May 13, 2021. Register by May 6, 2021!

Details: https://t.co/ugvOp468ay

Register now: https://t.co/JgdfxPMJqe

#LuminaSpark #Lumina #Education #VirtualLearning @LuminaLearnCA https://t.co/iKzkayDrtd",Toronto,3,3,2021-03-09 18:51:58
838,Planning a meeting or conference? Add valuable software skills education to your next meeting (in person or virtual) with a Microsoft Certified Trainer-me! Add training that is immediately useful! DM me here or at Dawn@TheSoftwarePro.com #Productivity #VirtualLearning https://t.co/WVgjuWThE9,"Denver, Colorado",0,0,2021-03-09 18:30:21
839,"Top #CyberSecurity Phenomenon https://t.co/MDVqC6Qekz

#SmartTech #EdTech #EdTechChat #Education #Educational #Educator #EdChat #Remote #remoteteaching #remotework #highered #technews #tech #HigherEd #virtuallearning #networking #learning #hybridlearning","Anaheim, CA",3,1,2021-03-09 18:26:32
840,When you use your whole break cooking a home cooked meal and then have to eat it in 5 minutes before your next Zoom starts🤦🏻‍♀️🥵 #MyMouthIsBurnt #TeacherLunch #VirtualLearning https://t.co/pvvGFN6o8A,"Columbia, MO",0,5,2021-03-09 18:21:53
841,"BOOK OF THE WEEK: Leading and Managing e-Learning – What the e-Learning Leader Needs to Know

To check out our review and the link to the publisher, go to https://t.co/klS9EcTIZM

#edchat #edtech #contactnorth #contactnorthontario #elearning #onlinelearning #virtuallearning https://t.co/4f9TzN4X3M","Ontario, Canada",0,0,2021-03-09 18:02:55
842,"Our next webinar topic is aimed at helping qualified homebuyers tailor improvements right after taking possession. Webinar is on March 11 https://t.co/Wtspr7hrgx, register now! #virtuallearning #webinar #homebuyer https://t.co/0BBcLZreIc",Canada,0,1,2021-03-09 18:02:46
843,Virtual Learning Days #sms #virtuallearning #tigerpride @stclairsuper @sccboe @Talton_JamesSMS https://t.co/pCYO4PhNYe,"Springville, AL ",1,0,2021-03-09 18:02:38
844,"Virtual learning can be a challenge for some kids, so we put together some tips to help your kid stay focused this year! 📚 💻

What works for your kids? #VirtualLearning #RemoteLearning https://t.co/jR2SLce4YD",Mesquite - Plano,0,1,2021-03-09 18:01:12
845,Must be nice🤣 #virtuallearning https://t.co/SOqe526FoF,"Brooklyn, NY",0,0,2021-03-09 17:45:12
846,Packing art baggies for our hybrid students🖌🖍@LNESPanthers #WeAreVPA #LNESfamily #LNESLeads #oneteamonedream #virtuallearning #WhateverItTakes #hybridteaching #wedontshare https://t.co/ibkldTLXlk,"Frederick, MD",0,11,2021-03-09 17:36:32
847,"No classmates making noise? No in-person bullying? A linear list of things to do? For some students with #ADHD, #virtuallearning is shaping up. https://t.co/Nwl4nIJlmx | As Many Parents Fret Over #RemoteLearning, Some Find Their Kids Are Thriving by @EvaRTesfaye /@MorningEdition https://t.co/2Mvy2qAopJ","Philadelphia, PA",0,0,2021-03-09 17:34:03
848,"We’re so excited to host Michele Allinotte @MAllinotte  this Thursday at the @cornwallpubliclibrary for a free virtual talk!

It’s not too late to register! : https://t.co/lWy1rMDzao

#family #willplanning #lawyertalk #cornwallontario #virtuallearning #freeevent #library https://t.co/rEQGJ6oe9x","45 2nd St. E., Cornwall, ON",1,4,2021-03-09 17:33:54
849,"Happy to announce the release of my new book, ""What if I Were My Dog and My Dog Were Me?"".  Thank you to everyone who encouraged and inspired me during the writing of this book! #virtuallearning; #TeachingFeeling https://t.co/ojoYi4Q3OG",,0,0,2021-03-09 17:33:18
850,"It’s day 2 of seeing little kids returning to school.

It’s so strange seeing children outside and playing.

BTW, some of these masks are cute. The kids are stylin’.

Let’s hope and pray that they all stay healthy, or it’s back to #virtuallearning — again.

#schoolsreopening #NYC",,0,0,2021-03-09 17:29:56
851,"Want to explore cursive  for kids, check out my class with a discount of $5 with SPRING BREAK #outschool #cursive #distancelearning #students #handwriting #virtuallearning #springbreak https://t.co/gxLGDAc9Wb",Florida,0,0,2021-03-09 17:26:44
852,"Positive Social Skills class ages 8-11, Check it out with $17 off St. Patrick , #Outschool #distancelearning #discount #SEL #socialskills #assertive #kindness #emotions #students #virtuallearning https://t.co/z6l8dlPwQv",Florida,0,0,2021-03-09 17:22:50
853,A new student has signed in today. 😸💻😂 #virtuallearning @skhmavericks @NLESDCA https://t.co/xsEjukdPBF,"Newfoundland and Labrador, Canada",1,8,2021-03-09 17:22:33
854,"Great to hear from @casas_jimmy, the opening speaker for today's @SmallSchoolDA Annual Conference! #CompassExperience #PersonalizedLearning #PD #ScholarCentered #ScholarsFirst #SSDA #VirtualLearning","Simi Valley, CA",0,1,2021-03-09 17:16:12
855,Is #virtuallearning the future of work? - The EE https://t.co/rakVDbrGyX #remotework #VR https://t.co/BOZN2fxbrO,,1,0,2021-03-09 17:15:03
856,"Right now, a select number of students will be able to participate in such learning environments, virtually. https://t.co/WghIJHEyEI (4/4)
#CHRISTIAN #education #virtuallearning #homeschool #tutoring #tutorials #remotelearning #onlinelearning #onlineclassroom",,0,0,2021-03-09 17:10:11
857,"Our Life, Accident and Health Insurance two-day live virtual course starts next week. Register now! https://t.co/thDIpleUjs #VirtualLearning #Insurance #LAH #ExamPrep","New York, New York",0,0,2021-03-09 17:04:31
858,"Teachers, incorporate #VR into your next lesson at home! https://t.co/jq2agxUiMt offers free virtual reality tours of many national and international sites #VirtualReality #virtuallearning #virtualteaching #remotelearning #edtech #arvrinedu #DigitalTransformation #online #STEM","Boston, Massachusetts",4,3,2021-03-09 17:01:37
859,"Sign up for ONLINE Robotics Classes! Ask us about a free trial!!
#boswinrobotics #onlineclasses #virtuallearning #onlinerobotics #virtualclassroom #virtualrobotics #youthrobotics #firstlegoleague #roboticscompetition #legomindstormev3 #mississaugakids #mississaugamoms #legoev3 https://t.co/hxcFCStiXT","Mississauga, ON",0,0,2021-03-09 17:01:10
860,@Mr_GQ83 @Matterport There’s a virtual tour revolution! Join me for an irresistible money-off deal on Matterport’s Pro2 camera! https://t.co/FMpNBMyo86 #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching,"Boston, Massachusetts",0,0,2021-03-09 16:55:28
